character,character_picture,build_type,description_build,relic_set,picture_relic,planar_set,picture_planar,lightcone,picture_lightcone,team_recommendation,picture_team_recommendation,comment,element,picture_element,path,picture_path,rarity,,Picture Link  Element ,ele,,,,Picture link Character,
Aventurine,https://static.wikia.nocookie.net/houkai-star-rail/images/a/a9/Character_Aventurine_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240327104723,"Sustain-Tank, Shielder","Body Def or CD, Boots Speed or Def, Ring Def, Rope Def",Knight of Purity Palace (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/1/1f/Item_Knight_of_Purity_Palace.png/revision/latest?cb=20230810043606,Broken Keel,https://static.wikia.nocookie.net/houkai-star-rail/images/0/00/Item_Broken_Keel.png/revision/latest?cb=20230810042610,Inherently Unjust Destiny,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f9/Light_Cone_Inherently_Unjust_Destiny.png/revision/latest?cb=20240417060129,,,I will run acheron with aventurine from now on...,Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Preservation,https://static.wikia.nocookie.net/houkai-star-rail/images/3/37/Path_Preservation.png/revision/latest?cb=20240417235425,5,,,,,,,,
Aventurine,https://static.wikia.nocookie.net/houkai-star-rail/images/a/a9/Character_Aventurine_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240327104723,"Sustain-Tank, Shielder","Body Def or CD, Boots Speed or Def, Ring Def, Rope Def",Knight of Purity Palace (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/1/1f/Item_Knight_of_Purity_Palace.png/revision/latest?cb=20230810043606,Broken Keel,https://static.wikia.nocookie.net/houkai-star-rail/images/0/00/Item_Broken_Keel.png/revision/latest?cb=20230810042610,Inherently Unjust Destiny,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f9/Light_Cone_Inherently_Unjust_Destiny.png/revision/latest?cb=20240417060129,,,"It depends. Assuming your Acheron has enough crit rate (~85% without Fu's matrix) then generally speaking, Aventurine is better because his ult gives a stack to Acheron. ",Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Preservation,https://static.wikia.nocookie.net/houkai-star-rail/images/3/37/Path_Preservation.png/revision/latest?cb=20240417235425,5,,,,,,Jade,https://static.wikia.nocookie.net/houkai-star-rail/images/6/6d/Character_Jade_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240706170539,
Aventurine,https://static.wikia.nocookie.net/houkai-star-rail/images/a/a9/Character_Aventurine_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240327104723,"Sustain-Tank, Shielder","Body Def or CD, Boots Speed or Def, Ring Def, Rope Def",Knight of Purity Palace (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/1/1f/Item_Knight_of_Purity_Palace.png/revision/latest?cb=20230810043606,Broken Keel,https://static.wikia.nocookie.net/houkai-star-rail/images/0/00/Item_Broken_Keel.png/revision/latest?cb=20230810042610,Inherently Unjust Destiny,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f9/Light_Cone_Inherently_Unjust_Destiny.png/revision/latest?cb=20240417060129,,,"Ratio, Jiaoqiu, Tingyun, Aventurine
These 3 teams work for MoC or AS.",Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Preservation,https://static.wikia.nocookie.net/houkai-star-rail/images/3/37/Path_Preservation.png/revision/latest?cb=20240417235425,5,,,,,,,,
Aventurine,https://static.wikia.nocookie.net/houkai-star-rail/images/a/a9/Character_Aventurine_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240327104723,"Sustain-Tank, Shielder","Body Def or CD, Boots Speed or Def, Ring Def, Rope Def",Knight of Purity Palace (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/1/1f/Item_Knight_of_Purity_Palace.png/revision/latest?cb=20230810043606,Broken Keel,https://static.wikia.nocookie.net/houkai-star-rail/images/0/00/Item_Broken_Keel.png/revision/latest?cb=20230810042610,Inherently Unjust Destiny,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f9/Light_Cone_Inherently_Unjust_Destiny.png/revision/latest?cb=20240417060129,,,"Having black Swan with acheron is kinda hard ngl, cause she gonna waste your SP (yes, I do have Black Swan. She's collecting Dust rn) 
So i suggest acheron, pela, aventurine, cat

If you're wondering, this is my Acheron team",Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Preservation,https://static.wikia.nocookie.net/houkai-star-rail/images/3/37/Path_Preservation.png/revision/latest?cb=20240417235425,5,,,,,,Jiaoqiu,https://static.wikia.nocookie.net/houkai-star-rail/images/b/be/Character_Jiaoqiu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240911023034,
Aventurine,https://static.wikia.nocookie.net/houkai-star-rail/images/a/a9/Character_Aventurine_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240327104723,"Sustain-Tank, Shielder","Body Def or CD, Boots Speed or Def, Ring Def, Rope Def",Knight of Purity Palace (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/1/1f/Item_Knight_of_Purity_Palace.png/revision/latest?cb=20230810043606,Broken Keel,https://static.wikia.nocookie.net/houkai-star-rail/images/0/00/Item_Broken_Keel.png/revision/latest?cb=20230810042610,Inherently Unjust Destiny,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f9/Light_Cone_Inherently_Unjust_Destiny.png/revision/latest?cb=20240417060129,,,"Acheron, Pela, Jiaoqiu, Aventurine",Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Preservation,https://static.wikia.nocookie.net/houkai-star-rail/images/3/37/Path_Preservation.png/revision/latest?cb=20240417235425,5,,,,,,,,
Aventurine,https://static.wikia.nocookie.net/houkai-star-rail/images/a/a9/Character_Aventurine_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240327104723,"Sustain-Tank, Shielder","Body Def or CD, Boots Speed or Def, Ring Def, Rope Def",Knight of Purity Palace (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/1/1f/Item_Knight_of_Purity_Palace.png/revision/latest?cb=20230810043606,Broken Keel,https://static.wikia.nocookie.net/houkai-star-rail/images/0/00/Item_Broken_Keel.png/revision/latest?cb=20230810042610,Inherently Unjust Destiny,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f9/Light_Cone_Inherently_Unjust_Destiny.png/revision/latest?cb=20240417060129,,,"Robin? I heard she works best in follow up damage team especially with topaz, ratio and aventurine, I dont know how would she fit in other teams. ",Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Preservation,https://static.wikia.nocookie.net/houkai-star-rail/images/3/37/Path_Preservation.png/revision/latest?cb=20240417235425,5,,,,,,Jing Yuan,https://static.wikia.nocookie.net/houkai-star-rail/images/4/48/Character_Jing_Yuan_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230210115809,
Aventurine,https://static.wikia.nocookie.net/houkai-star-rail/images/a/a9/Character_Aventurine_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240327104723,"Sustain-Tank, Shielder","Body Def or CD, Boots Speed or Def, Ring Def, Rope Def",Knight of Purity Palace (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/1/1f/Item_Knight_of_Purity_Palace.png/revision/latest?cb=20230810043606,Broken Keel,https://static.wikia.nocookie.net/houkai-star-rail/images/0/00/Item_Broken_Keel.png/revision/latest?cb=20230810042610,Inherently Unjust Destiny,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f9/Light_Cone_Inherently_Unjust_Destiny.png/revision/latest?cb=20240417060129,,,,Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Preservation,https://static.wikia.nocookie.net/houkai-star-rail/images/3/37/Path_Preservation.png/revision/latest?cb=20240417235425,5,,,,,,,,
Aventurine,https://static.wikia.nocookie.net/houkai-star-rail/images/a/a9/Character_Aventurine_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240327104723,"Sustain-Tank, Shielder","Body Def or CD, Boots Speed or Def, Ring Def, Rope Def",Knight of Purity Palace (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/1/1f/Item_Knight_of_Purity_Palace.png/revision/latest?cb=20230810043606,Broken Keel,https://static.wikia.nocookie.net/houkai-star-rail/images/0/00/Item_Broken_Keel.png/revision/latest?cb=20230810042610,Inherently Unjust Destiny,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f9/Light_Cone_Inherently_Unjust_Destiny.png/revision/latest?cb=20240417060129,,,,Imaginary,https://static.wikia.nocookie.net/houkai-star-rail/images/2/2f/Type_Imaginary.png/revision/latest?cb=20220610120517,Preservation,https://static.wikia.nocookie.net/houkai-star-rail/images/3/37/Path_Preservation.png/revision/latest?cb=20240417235425,5,,,,,,Jingliu,https://static.wikia.nocookie.net/houkai-star-rail/images/9/97/Character_Jingliu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240525000314,
Bailu,https://static.wikia.nocookie.net/houkai-star-rail/images/e/e9/Character_Bailu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230210120736,Healer-Reviver,"Body Outgoing Healing, Boots Speed, Ring HP, Rope Energy",Longevous Disciple and Passerby of Wandering Cloud (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/4/4a/Item_Longevous_Disciple.png/revision/latest?cb=20230810043643,Giant Tree of Rapt Brooding,https://static.wikia.nocookie.net/houkai-star-rail/images/e/e3/Item_Giant_Tree_of_Rapt_Brooding.png/revision/latest?cb=20250226072651,Time Waits for No One,https://static.wikia.nocookie.net/houkai-star-rail/images/b/b1/Light_Cone_Time_Waits_for_No_One.png/revision/latest?cb=20230719030642,,," Bailu: she just needs HP and SPD. Remember she doesnt have a cleanse for CC so try not to take her into fights that have that often. Outgoing Healing body, SPD boots, HP orb, ER rope. Ending stats 5600+ HP, 145+ SPD. If you have Post OP Conversation LC that ones better or Quid Pro Quo but she should be faster for that one. ",Lightning,https://static.wikia.nocookie.net/houkai-star-rail/images/1/15/Type_Lightning.png/revision/latest?cb=20220610120726,Abundance,https://static.wikia.nocookie.net/houkai-star-rail/images/9/94/Path_Abundance.png/revision/latest?cb=20240417235352,5,,,,,,,,
Bailu,https://static.wikia.nocookie.net/houkai-star-rail/images/e/e9/Character_Bailu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230210120736,Healer-Reviver,"Body Outgoing Healing, Boots Speed, Ring HP, Rope Energy",Longevous Disciple and Passerby of Wandering Cloud (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/4/4a/Item_Longevous_Disciple.png/revision/latest?cb=20230810043643,Giant Tree of Rapt Brooding,https://static.wikia.nocookie.net/houkai-star-rail/images/e/e3/Item_Giant_Tree_of_Rapt_Brooding.png/revision/latest?cb=20250226072651,Time Waits for No One,https://static.wikia.nocookie.net/houkai-star-rail/images/b/b1/Light_Cone_Time_Waits_for_No_One.png/revision/latest?cb=20230719030642,,,aaaa,Lightning,https://static.wikia.nocookie.net/houkai-star-rail/images/1/15/Type_Lightning.png/revision/latest?cb=20220610120726,Abundance,https://static.wikia.nocookie.net/houkai-star-rail/images/9/94/Path_Abundance.png/revision/latest?cb=20240417235352,5,,,,,,Kafka,https://static.wikia.nocookie.net/houkai-star-rail/images/9/95/Character_Kafka_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230809042240,
Bailu,https://static.wikia.nocookie.net/houkai-star-rail/images/e/e9/Character_Bailu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230210120736,Healer-Reviver,"Body Outgoing Healing, Boots Speed, Ring HP, Rope Energy",Longevous Disciple and Passerby of Wandering Cloud (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/4/4a/Item_Longevous_Disciple.png/revision/latest?cb=20230810043643,Giant Tree of Rapt Brooding,https://static.wikia.nocookie.net/houkai-star-rail/images/e/e3/Item_Giant_Tree_of_Rapt_Brooding.png/revision/latest?cb=20250226072651,Time Waits for No One,https://static.wikia.nocookie.net/houkai-star-rail/images/b/b1/Light_Cone_Time_Waits_for_No_One.png/revision/latest?cb=20230719030642,,,aaaa,Lightning,https://static.wikia.nocookie.net/houkai-star-rail/images/1/15/Type_Lightning.png/revision/latest?cb=20220610120726,Abundance,https://static.wikia.nocookie.net/houkai-star-rail/images/9/94/Path_Abundance.png/revision/latest?cb=20240417235352,5,,,,,,,,
Bailu,https://static.wikia.nocookie.net/houkai-star-rail/images/e/e9/Character_Bailu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230210120736,Healer-Reviver,"Body Outgoing Healing, Boots Speed, Ring HP, Rope Energy",Longevous Disciple and Passerby of Wandering Cloud (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/4/4a/Item_Longevous_Disciple.png/revision/latest?cb=20230810043643,Giant Tree of Rapt Brooding,https://static.wikia.nocookie.net/houkai-star-rail/images/e/e3/Item_Giant_Tree_of_Rapt_Brooding.png/revision/latest?cb=20250226072651,Time Waits for No One,https://static.wikia.nocookie.net/houkai-star-rail/images/b/b1/Light_Cone_Time_Waits_for_No_One.png/revision/latest?cb=20230719030642,,,aaaa,Lightning,https://static.wikia.nocookie.net/houkai-star-rail/images/1/15/Type_Lightning.png/revision/latest?cb=20220610120726,Abundance,https://static.wikia.nocookie.net/houkai-star-rail/images/9/94/Path_Abundance.png/revision/latest?cb=20240417235352,5,,,,,,Lingsha,https://static.wikia.nocookie.net/houkai-star-rail/images/c/c1/Character_Lingsha_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20241120224130,
Bailu,https://static.wikia.nocookie.net/houkai-star-rail/images/e/e9/Character_Bailu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230210120736,Healer-Reviver,"Body Outgoing Healing, Boots Speed, Ring HP, Rope Energy",Longevous Disciple and Passerby of Wandering Cloud (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/4/4a/Item_Longevous_Disciple.png/revision/latest?cb=20230810043643,Giant Tree of Rapt Brooding,https://static.wikia.nocookie.net/houkai-star-rail/images/e/e3/Item_Giant_Tree_of_Rapt_Brooding.png/revision/latest?cb=20250226072651,Time Waits for No One,https://static.wikia.nocookie.net/houkai-star-rail/images/b/b1/Light_Cone_Time_Waits_for_No_One.png/revision/latest?cb=20230719030642,,,aaaa,Lightning,https://static.wikia.nocookie.net/houkai-star-rail/images/1/15/Type_Lightning.png/revision/latest?cb=20220610120726,Abundance,https://static.wikia.nocookie.net/houkai-star-rail/images/9/94/Path_Abundance.png/revision/latest?cb=20240417235352,5,,,,,,,,
Bailu,https://static.wikia.nocookie.net/houkai-star-rail/images/e/e9/Character_Bailu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230210120736,Healer-Reviver,"Body Outgoing Healing, Boots Speed, Ring HP, Rope Energy",Longevous Disciple and Passerby of Wandering Cloud (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/4/4a/Item_Longevous_Disciple.png/revision/latest?cb=20230810043643,Giant Tree of Rapt Brooding,https://static.wikia.nocookie.net/houkai-star-rail/images/e/e3/Item_Giant_Tree_of_Rapt_Brooding.png/revision/latest?cb=20250226072651,Time Waits for No One,https://static.wikia.nocookie.net/houkai-star-rail/images/b/b1/Light_Cone_Time_Waits_for_No_One.png/revision/latest?cb=20230719030642,,,aaaa,Lightning,https://static.wikia.nocookie.net/houkai-star-rail/images/1/15/Type_Lightning.png/revision/latest?cb=20220610120726,Abundance,https://static.wikia.nocookie.net/houkai-star-rail/images/9/94/Path_Abundance.png/revision/latest?cb=20240417235352,5,,,,,,Luka,https://static.wikia.nocookie.net/houkai-star-rail/images/5/51/Character_Luka_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230809042157,
Bailu,https://static.wikia.nocookie.net/houkai-star-rail/images/e/e9/Character_Bailu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230210120736,Healer-Reviver,"Body Outgoing Healing, Boots Speed, Ring HP, Rope Energy",Longevous Disciple and Passerby of Wandering Cloud (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/4/4a/Item_Longevous_Disciple.png/revision/latest?cb=20230810043643,Giant Tree of Rapt Brooding,https://static.wikia.nocookie.net/houkai-star-rail/images/e/e3/Item_Giant_Tree_of_Rapt_Brooding.png/revision/latest?cb=20250226072651,Time Waits for No One,https://static.wikia.nocookie.net/houkai-star-rail/images/b/b1/Light_Cone_Time_Waits_for_No_One.png/revision/latest?cb=20230719030642,,,aaaa,Lightning,https://static.wikia.nocookie.net/houkai-star-rail/images/1/15/Type_Lightning.png/revision/latest?cb=20220610120726,Abundance,https://static.wikia.nocookie.net/houkai-star-rail/images/9/94/Path_Abundance.png/revision/latest?cb=20240417235352,5,,,,,,,,
Bailu,https://static.wikia.nocookie.net/houkai-star-rail/images/e/e9/Character_Bailu_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230210120736,Healer-Reviver,"Body Outgoing Healing, Boots Speed, Ring HP, Rope Energy",Longevous Disciple and Passerby of Wandering Cloud (4pc),https://static.wikia.nocookie.net/houkai-star-rail/images/4/4a/Item_Longevous_Disciple.png/revision/latest?cb=20230810043643,Giant Tree of Rapt Brooding,https://static.wikia.nocookie.net/houkai-star-rail/images/e/e3/Item_Giant_Tree_of_Rapt_Brooding.png/revision/latest?cb=20250226072651,Time Waits for No One,https://static.wikia.nocookie.net/houkai-star-rail/images/b/b1/Light_Cone_Time_Waits_for_No_One.png/revision/latest?cb=20230719030642,,,aaaa,Lightning,https://static.wikia.nocookie.net/houkai-star-rail/images/1/15/Type_Lightning.png/revision/latest?cb=20220610120726,Abundance,https://static.wikia.nocookie.net/houkai-star-rail/images/9/94/Path_Abundance.png/revision/latest?cb=20240417235352,5,,,,,,Luocha,https://static.wikia.nocookie.net/houkai-star-rail/images/a/a5/Character_Luocha_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230628091054,
